NOMBRE_IES,TIPO_IES,TIPO_FINANCIAMIENTO,NOMBRE_CARRERA,CAMPO_AMPLIO,NIVEL_FORMACIÓN,MODALIDAD,PROVINCIA,CANTÓN,ESTADO,CAMPO_AMPLIO_NORMALIZADO,ES_PREGRADO,CANTON_KEY,PROVINCIA_KEY
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Salud y Bienestar,True,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,OPTOMETRIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Salud y Bienestar,True,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,BIOQUIMICA Y FARMACIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Salud y Bienestar,True,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,LABORATORIO CLINICO,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Salud y Bienestar,True,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,NUTRICION Y DIETETICA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Salud y Bienestar,True,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,GASTRONOMIA,SERVICIOS,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Servicios,True,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,ENTRENAMIENTO DEPORTIVO,SERVICIOS,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Servicios,True,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,TURISMO,SERVICIOS,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,Servicios,True,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,TURISMO,SERVICIOS,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Servicios,True,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,ORIENTACIÓN FAMILIAR INTEGRAL,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,ENFERMERIA ONCOLOGICA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Salud y Bienestar,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,GESTION DE SERVICIOS DE ALIMENTOS Y BEBIDAS,SERVICIOS,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,Servicios,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,EDUCACION,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Educación,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,PEDAGOGIA,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Educación,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,DESARROLLO LOCAL,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,PSICOLOGIA,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,CIENCIAS SOCIALES,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,BIBLIOTECOLOGIA,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,DERECHOS HUMANOS,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,GERENCIA DE LA CALIDAD E INNOVACION,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Administración de Empresas y Derecho,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,GESTION DEL TALENTO HUMANO,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Administración de Empresas y Derecho,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,BIOTECNOLOGIA,"CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,BIOTECNOLOGIA,"CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,SANTA ANA,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",False,SANTA ANA,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,FISICA,"CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,MATEMATICA,"CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,ESTADISTICA,"CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,TECNOLOGIAS DE LA INFORMACION,TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION (TIC),EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Tecnologías de la Información y la Comunicación (TIC),False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,INGENIERIA QUIMICA,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,"Ingeniería, Industria y Construcción",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,ELECTRICIDAD,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,"Ingeniería, Industria y Construcción",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,MECANICA,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,"Ingeniería, Industria y Construcción",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,MANTENIMIENTO INDUSTRIAL,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,"Ingeniería, Industria y Construcción",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,AGRONOMIA,"AGRICULTURA, SILVICULTURA, PESCA Y VETERINARIA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,"Agricultura, Silvicultura, Pesca y Veterinaria",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,INGENIERIA AGRICOLA,"AGRICULTURA, SILVICULTURA, PESCA Y VETERINARIA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,"Agricultura, Silvicultura, Pesca y Veterinaria",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,SANIDAD VEGETAL,"AGRICULTURA, SILVICULTURA, PESCA Y VETERINARIA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,"Agricultura, Silvicultura, Pesca y Veterinaria",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,ACUICULTURA,"AGRICULTURA, SILVICULTURA, PESCA Y VETERINARIA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,SUCRE,VIGENTE,"Agricultura, Silvicultura, Pesca y Veterinaria",False,SUCRE,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,OPTOMETRIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Salud y Bienestar,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,PREVENCION Y GESTION DE RIESGOS,SERVICIOS,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,Servicios,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,EDUCACION,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,Educación,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,EDUCACION,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Educación,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,EDUCACION INICIAL,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,Educación,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,PEDAGOGIA DE LAS CIENCIAS EXPERIMENTALES,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,Educación,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,PEDAGOGIA DE LOS IDIOMAS NACIONALES Y EXTRANJEROS,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Educación,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,PEDAGOGIA,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Educación,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,PEDAGOGIA DE LA CULTURA FÍSICA,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,Educación,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,ECONOMIA,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,ECONOMIA SOCIAL Y SOLIDARIA,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,SEMIPRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,TRABAJO SOCIAL,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Administración de Empresas y Derecho,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,ADMINISTRACION DE EMPRESAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Administración de Empresas y Derecho,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,GESTION DE PROYECTOS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Administración de Empresas y Derecho,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,GESTION PUBLICA Y BUEN GOBIERNO,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Administración de Empresas y Derecho,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,BIOMEDICINA,"CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,QUIMICA,"CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,INGENIERIA EN SOFTWARE,TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION (TIC),EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Tecnologías de la Información y la Comunicación (TIC),False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,CIENCIA DE DATOS Y MAQUINAS DE APRENDIZAJE,TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION (TIC),EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Tecnologías de la Información y la Comunicación (TIC),False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,HIDRAULICA,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,"Ingeniería, Industria y Construcción",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,AGROINDUSTRIA,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,CHONE,VIGENTE,"Ingeniería, Industria y Construcción",False,CHONE,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,INGENIERIA INDUSTRIAL,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,"Ingeniería, Industria y Construcción",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,INGENIERIA CIVIL,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,"Ingeniería, Industria y Construcción",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,INGENIERIA CIVIL,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,"Ingeniería, Industria y Construcción",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,INGENIERÍA AGRÍCOLA,"AGRICULTURA, SILVICULTURA, PESCA Y VETERINARIA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,"Agricultura, Silvicultura, Pesca y Veterinaria",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,ZOOTECNIA,"AGRICULTURA, SILVICULTURA, PESCA Y VETERINARIA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,CHONE,VIGENTE,"Agricultura, Silvicultura, Pesca y Veterinaria",False,CHONE,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,MEDICINA VETERINARIA,"AGRICULTURA, SILVICULTURA, PESCA Y VETERINARIA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,"Agricultura, Silvicultura, Pesca y Veterinaria",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,SALUD PUBLICA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,MANABÍ,PORTOVIEJO,VIGENTE,Salud y Bienestar,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,TURISMO,SERVICIOS,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Servicios,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,PSICOLOGIA,"CIENCIAS SOCIALES, PERIODISMO E INFORMACION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,DERECHO,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Administración de Empresas y Derecho,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,DERECHO LABORAL,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Administración de Empresas y Derecho,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,DERECHO DIGITAL,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Administración de Empresas y Derecho,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,GEOMATICA,"CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,CIBERSEGURIDAD,TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION (TIC),EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,MANABÍ,PORTOVIEJO,VIGENTE,Tecnologías de la Información y la Comunicación (TIC),False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,ASEGURAMIENTO DE LA CALIDAD DE LABORATORIOS,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Salud y Bienestar,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,CIENCIAS DE LA NUTRICION,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Salud y Bienestar,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,LABORATORIO CLINICO,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Salud y Bienestar,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,PSICOLOGIA CLINICA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Salud y Bienestar,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,CIRUGIA GENERAL Y LAPAROSCOPICA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Salud y Bienestar,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,EDUCACION,EDUCACIÓN,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Educación,False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,ADMINISTRACION,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Administración de Empresas y Derecho,False,PORTOVIEJO,MANABI
